signaldate,LAT,LON,operation_id,Outlier GPS,In Port,At Sea Anchor,At Sea Adrift,At Sea Voyage
2024-05-31T11:02:00.000000,31.19739,123.14561166667,2,0,0,1,0,0
2024-05-31T11:03:00.000000,31.197425,123.14563166667,2,0,0,1,0,0
2024-05-31T11:04:00.000000,31.197428333333,123.14565166667,2,0,0,1,0,0
2024-05-31T11:05:00.000000,31.197436666667,123.145645,2,0,0,1,0,0
2024-05-31T11:06:00.000000,31.197425,123.14559166667,2,0,0,1,0,0
2024-05-31T11:07:00.000000,31.197433333333,123.145525,2,0,0,1,0,0
2024-05-31T11:08:00.000000,31.197473333333,123.14550666667,2,0,0,1,0,0
2024-05-31T11:09:00.000000,31.197463333333,123.14549666667,2,0,0,1,0,0
2024-05-31T11:10:00.000000,31.197495,123.14546666667,2,0,0,1,0,0
2024-05-31T11:11:00.000000,31.197483333333,123.14546666667,2,0,0,1,0,0
2024-05-31T11:12:00.000000,31.197518333333,123.14546333333,2,0,0,1,0,0
2024-05-31T11:13:00.000000,31.197515,123.14546666667,2,0,0,1,0,0
2024-05-31T11:14:00.000000,31.19748,123.14545666667,2,0,0,1,0,0
2024-05-31T11:15:00.000000,31.197448333333,123.145485,2,0,0,1,0,0
2024-05-31T11:16:00.000000,31.197446666667,123.14548166667,2,0,0,1,0,0
2024-05-31T11:17:00.000000,31.19744,123.14547166667,2,0,0,1,0,0
2024-05-31T11:18:00.000000,31.197446666667,123.14546166667,2,0,0,1,0,0
2024-05-31T11:19:00.000000,31.197393333333,123.14545666667,2,0,0,1,0,0
2024-05-31T11:20:00.000000,31.197366666667,123.14548166667,2,0,0,1,0,0
2024-05-31T11:21:00.000000,31.19734,123.14549833333,2,0,0,1,0,0
2024-05-31T11:22:00.000000,31.197308333333,123.14551333333,2,0,0,1,0,0
2024-05-31T11:23:00.000000,31.197255,123.14551833333,2,0,0,1,0,0
2024-05-31T11:24:00.000000,31.197263333333,123.14551333333,2,0,0,1,0,0
2024-05-31T11:25:00.000000,31.197276666667,123.145505,2,0,0,1,0,0
2024-05-31T11:26:00.000000,31.197236666667,123.14553666667,2,0,0,1,0,0
2024-05-31T11:27:00.000000,31.1972,123.14556166667,2,0,0,1,0,0
2024-05-31T11:28:00.000000,31.197226666667,123.14556166667,2,0,0,1,0,0
2024-05-31T11:29:00.000000,31.19723,123.14558833333,2,0,0,1,0,0
2024-05-31T11:30:00.000000,31.197208333333,123.14561666667,2,0,0,1,0,0
2024-05-31T11:31:00.000000,31.197178333333,123.14568,2,0,0,1,0,0
2024-05-31T11:32:00.000000,31.19713,123.14576166667,2,0,0,1,0,0
2024-05-31T11:33:00.000000,31.197078333333,123.14584333333,2,0,0,1,0,0
2024-05-31T11:34:00.000000,31.197075,123.14588333333,2,0,0,1,0,0
2024-05-31T11:35:00.000000,31.197063333333,123.14592333333,2,0,0,1,0,0
2024-05-31T11:36:00.000000,31.197061666667,123.14596166667,2,0,0,1,0,0
2024-05-31T11:37:00.000000,31.197038333333,123.14600166667,2,0,0,1,0,0
2024-05-31T11:38:00.000000,31.19703,123.14604333333,2,0,0,1,0,0
2024-05-31T11:39:00.000000,31.19702,123.14605833333,2,0,0,1,0,0
2024-05-31T11:40:00.000000,31.197058333333,123.14607,2,0,0,1,0,0
2024-05-31T11:41:00.000000,31.197025,123.14607166667,2,0,0,1,0,0
2024-05-31T11:42:00.000000,31.197003333333,123.146115,2,0,0,1,0,0
2024-05-31T11:43:00.000000,31.196978333333,123.14613666667,2,0,0,1,0,0
2024-05-31T11:44:00.000000,31.196981666667,123.14611,2,0,0,1,0,0
2024-05-31T11:45:00.000000,31.196998333333,123.14607333333,2,0,0,1,0,0
2024-05-31T11:46:00.000000,31.197001666667,123.14605333333,2,0,0,1,0,0
2024-05-31T11:47:00.000000,31.196981666667,123.14605,2,0,0,1,0,0
2024-05-31T11:48:00.000000,31.196965,123.14603333333,2,0,0,1,0,0
2024-05-31T11:49:00.000000,31.196951666667,123.146005,2,0,0,1,0,0
2024-05-31T11:50:00.000000,31.196926666667,123.14600833333,2,0,0,1,0,0
2024-05-31T11:51:00.000000,31.196921666667,123.14598666667,2,0,0,1,0,0
2024-05-31T11:52:00.000000,31.196911666667,123.14595333333,2,0,0,1,0,0
2024-05-31T11:53:00.000000,31.196923333333,123.14593,2,0,0,1,0,0
2024-05-31T11:54:00.000000,31.1969,123.14591833333,2,0,0,1,0,0
2024-05-31T11:55:00.000000,31.196898333333,123.14588833333,2,0,0,1,0,0
2024-05-31T11:56:00.000000,31.196853333333,123.14586,2,0,0,1,0,0
2024-05-31T11:57:00.000000,31.196805,123.14582666667,2,0,0,1,0,0
2024-05-31T11:58:00.000000,31.196786666667,123.145775,2,0,0,1,0,0
2024-05-31T11:59:00.000000,31.196813333333,123.145715,2,0,0,1,0,0
2024-05-31T12:00:00.000000,31.196778333333,123.14568,2,0,0,1,0,0
2024-05-31T12:01:00.000000,31.196726666667,123.14562833333,2,0,0,1,0,0
2024-05-31T12:02:00.000000,31.196671666667,123.14556333333,2,0,0,1,0,0
2024-05-31T12:03:00.000000,31.196638333333,123.14553,2,0,0,1,0,0
2024-05-31T12:04:00.000000,31.196561666667,123.14549166667,2,0,0,1,0,0
2024-05-31T12:05:00.000000,31.196513333333,123.14545333333,2,0,0,1,0,0
2024-05-31T12:06:00.000000,31.196478333333,123.145435,2,0,0,1,0,0
2024-05-31T12:07:00.000000,31.19641,123.14541833333,2,0,0,1,0,0
2024-05-31T12:08:00.000000,31.196323333333,123.14538833333,2,0,0,1,0,0
2024-05-31T12:09:00.000000,31.196215,123.14536333333,2,0,0,1,0,0
2024-05-31T12:10:00.000000,31.196131666667,123.14534833333,2,0,0,1,0,0
2024-05-31T12:11:00.000000,31.196053333333,123.14534833333,2,0,0,1,0,0
2024-05-31T12:12:00.000000,31.195948333333,123.145335,2,0,0,1,0,0
2024-05-31T12:13:00.000000,31.195903333333,123.14531666667,2,0,0,1,0,0
2024-05-31T12:14:00.000000,31.19582,123.14533166667,2,0,0,1,0,0
2024-05-31T12:15:00.000000,31.195693333333,123.14534,2,0,0,1,0,0
2024-05-31T12:16:00.000000,31.195571666667,123.14535666667,2,0,0,1,0,0
2024-05-31T12:17:00.000000,31.195456666667,123.145365,2,0,0,1,0,0
2024-05-31T12:18:00.000000,31.19534,123.14538166667,2,0,0,1,0,0
2024-05-31T12:19:00.000000,31.195215,123.14537666667,2,0,0,1,0,0
2024-05-31T12:20:00.000000,31.195131666667,123.14535,2,0,0,1,0,0
2024-05-31T12:21:00.000000,31.195016666667,123.14534666667,2,0,0,1,0,0
2024-05-31T12:22:00.000000,31.19491,123.14532666667,2,0,0,1,0,0
2024-05-31T12:23:00.000000,31.19482,123.14530666667,2,0,0,1,0,0
2024-05-31T12:24:00.000000,31.194755,123.14526166667,2,0,0,1,0,0
2024-05-31T12:25:00.000000,31.194663333333,123.14520666667,2,0,0,1,0,0
2024-05-31T12:26:00.000000,31.194586666667,123.145105,2,0,0,1,0,0
2024-05-31T12:27:00.000000,31.194503333333,123.14502333333,2,0,0,1,0,0
2024-05-31T12:28:00.000000,31.194438333333,123.14489833333,2,0,0,1,0,0
2024-05-31T12:29:00.000000,31.194395,123.14480666667,2,0,0,1,0,0
2024-05-31T12:30:00.000000,31.19436,123.14470166667,2,0,0,1,0,0
2024-05-31T12:31:00.000000,31.194316666667,123.14462166667,2,0,0,1,0,0
2024-05-31T12:32:00.000000,31.194268333333,123.14454666667,2,0,0,1,0,0
2024-05-31T12:33:00.000000,31.19423,123.144395,2,0,0,1,0,0
2024-05-31T12:34:00.000000,31.194195,123.14431166667,2,0,0,1,0,0
2024-05-31T12:35:00.000000,31.194108333333,123.14421333333,2,0,0,1,0,0
2024-05-31T12:36:00.000000,31.19403,123.14412333333,2,0,0,1,0,0
2024-05-31T12:37:00.000000,31.193931666667,123.144045,2,0,0,1,0,0
2024-05-31T12:38:00.000000,31.193821666667,123.143995,2,0,0,1,0,0
2024-05-31T12:39:00.000000,31.193726666667,123.14394666667,2,0,0,1,0,0
2024-05-31T12:40:00.000000,31.193598333333,123.14384833333,2,0,0,1,0,0
2024-05-31T12:41:00.000000,31.19352,123.14375666667,2,0,0,1,0,0
2024-05-31T12:42:00.000000,31.193426666667,123.14365666667,2,0,0,1,0,0
2024-05-31T12:43:00.000000,31.19335,123.14354,2,0,0,1,0,0
2024-05-31T12:44:00.000000,31.193331666667,123.143375,2,0,0,1,0,0
2024-05-31T12:45:00.000000,31.193286666667,123.14321833333,2,0,0,1,0,0
2024-05-31T12:46:00.000000,31.193261666667,123.143075,2,0,0,1,0,0
2024-05-31T12:47:00.000000,31.193303333333,123.14294333333,2,0,0,1,0,0
2024-05-31T12:48:00.000000,31.193341666667,123.14280166667,2,0,0,1,0,0
2024-05-31T12:49:00.000000,31.193361666667,123.14269833333,2,0,0,1,0,0
2024-05-31T12:50:00.000000,31.1934,123.14255833333,2,0,0,1,0,0
2024-05-31T12:51:00.000000,31.193461666667,123.14243333333,2,0,0,1,0,0
2024-05-31T12:52:00.000000,31.193475,123.14232666667,2,0,0,1,0,0
2024-05-31T12:53:00.000000,31.193521666667,123.1422,2,0,0,1,0,0
2024-05-31T12:54:00.000000,31.193575,123.14204,2,0,0,1,0,0
2024-05-31T12:55:00.000000,31.193641666667,123.14192166667,2,0,0,1,0,0
2024-05-31T12:56:00.000000,31.193675,123.14183666667,2,0,0,1,0,0
2024-05-31T12:57:00.000000,31.193716666667,123.14174166667,2,0,0,1,0,0
2024-05-31T12:58:00.000000,31.19378,123.14167833333,2,0,0,1,0,0
2024-05-31T12:59:00.000000,31.193801666667,123.14159166667,2,0,0,1,0,0
2024-05-31T13:00:00.000000,31.193836666667,123.14151333333,2,0,0,1,0,0
2024-05-31T13:01:00.000000,31.193871666667,123.14146166667,2,0,0,1,0,0
2024-05-31T13:02:00.000000,31.193913333333,123.14140166667,2,0,0,1,0,0
2024-05-31T13:03:00.000000,31.193976666667,123.14137666667,2,0,0,1,0,0
2024-05-31T13:04:00.000000,31.19404,123.14133333333,2,0,0,1,0,0
2024-05-31T13:05:00.000000,31.194085,123.141265,2,0,0,1,0,0
2024-05-31T13:06:00.000000,31.194175,123.14122,2,0,0,1,0,0
2024-05-31T13:07:00.000000,31.194231666667,123.141155,2,0,0,1,0,0
2024-05-31T13:08:00.000000,31.19432,123.141165,2,0,0,1,0,0
2024-05-31T13:09:00.000000,31.194398333333,123.14114333333,2,0,0,1,0,0
2024-05-31T13:10:00.000000,31.19446,123.14115666667,2,0,0,1,0,0
2024-05-31T13:11:00.000000,31.194528333333,123.14120333333,2,0,0,1,0,0
2024-05-31T13:12:00.000000,31.194595,123.141255,2,0,0,1,0,0
2024-05-31T13:13:00.000000,31.194638333333,123.14131166667,2,0,0,1,0,0
