LOCODE,LAT,LON
IRNEK,36.8667,53.5333
IRBAZ,37.4667,49.4667
IRBKK,30.4333,49.1
IRBRG,36.7833,53.95
IRMRX,30.5333,49.1667
IRBPA,27.1667,52.9
IRBUZ,28.9667,50.8333
IRDAY,27.8333,51.9333
IRBIK,30.4167,49.0667
IRKSH,34.3,47.05
IRSRP,27.1167,56.0667
IRTMB,27.7167,52.1667
IRBAM,26.85,54.367
IRCYT,29.033,49.467
IRFKR,36.7,52.55
IRKHO,30.4256219,48.1891185
IRNKA,36.833,53.267
IRSBR,32.9926532,47.7596484
IRSRA,27.733,52.15
IRZBR,25.296878,60.6459285
JODAH,31.9,35.9667
JOAQJ,29.5333,35.0
JOAQB,29.5167,35.0
JPAIO,34.7833,134.4667
JPAIG,34.3333,132.5333
JPAMX,34.7167,135.4167
JPOMA,35.6167,139.7833
JPARI,35.6333,139.7833
JPASI,35.5333,139.7
JPAUI,34.5167,133.5833
JPATA,36.4167,136.4167
JPCHG,35.3167,139.4
JPCYU,35.0,137.05
JPFKU,41.4667,140.25
JPFMS,31.4667,131.2167
JPFKM,33.35,129.8
JPFST,27.0441569,128.4508166
JPFTS,35.5833,140.3833
JPGOO,33.8833,135.15
JPGKA,26.35,127.8667
JPHKT,33.6,130.4167
JPHMR,35.7667,139.3
JPHTO,24.4667,123.7667
JPHGN,32.0333,129.9167
JPHIU,35.3167,139.35
JPICO,31.7167,130.2667
JPZKA,33.65,130.6833
JPIKK,33.3833,129.4333
JPIZW,35.25,136.7833
JPISG,24.3333,124.15
JPICW,43.35,141.5
JPIKW,26.4167,127.8167
JPJTS,37.15,138.2333
JPKAU,36.0333,140.2167
JPASU,33.6167,130.4833
JPKKX,28.3167,129.9833
JPKTN,39.2833,141.1167
JPKKJ,33.8333,130.8333
JPKSF,33.4167,131.6167
JPUKB,34.6833,135.1667
JPKOH,24.3333,123.9833
JPKOK,33.8,130.8833
JPAPP,32.8833,130.7833
JPMMD,25.8333,131.2333
JPMJR,34.0333,131.5833
JPMYI,36.4333,139.1667
JPMMY,24.7833,125.3
JPMYT,34.0167,133.8
JPMOJ,33.9,130.9667
JPMYX,31.8167,130.2667
JPNGA,35.85,139.9
JPNOA,26.5833,127.9667
JPNMC,35.5833,138.5833
JPNAN,34.0,131.5333
JPSXZ,36.9833,136.9
JPNAI,35.6667,140.0167
JPXCA,42.3667,142.3167
JPOSG,33.2833,130.2
JPOMC,36.8333,138.4167
JPAOM,37.0167,137.8
JPNOJ,33.5333,130.4833
JPOPA,35.3,139.6167
JPOSA,34.6667,135.5
JPOSM,33.0667,129.6167
JPRYA,35.0607672,136.1244806
JPHSG,33.0833,133.1
JPSSS,32.9333,129.65
JPSYD,34.0833,131.1833
JPSEN,31.8167,130.25
JPSEI,35.4833,136.9167
JPSDJ,38.1333,140.9167
JPSBH,44.1786188,142.4001131
JPSHG,35.6,139.7167
JPSHJ,36.5667,138.0667
JPSUK,32.9167,132.7167
JPTKH,32.3667,130.0
JPTNY,31.2833,130.3167
JPTBT,33.8833,130.8333
JPTBO,33.4833,129.9333
JPTOC,35.5667,140.3667
JPTYO,35.6833,139.75
JPTOX,34.5167,139.2667
JPTOA,33.9167,133.0833
JPTYA,35.0833,137.1667
JPTUB,37.65,138.9333
JPTUZ,34.05,132.2
JPTTK,35.5465011,139.5789316
JPUUN,35.2833,132.9
JPWAM,33.8833,130.8167
JPYCH,35.7333,140.1
JPYWT,33.85,130.8
JPYOK,35.45,139.65
JPYOS,35.2833,139.6667
JPYRO,35.3,136.55
JPYHI,34.1333,133.0333
JPAXZ,35.2833,139.5833
JPNGO,35.08333333,136.8833333
JPABA,44.0206319,144.2733983
JPAFG,39.883,139.95
JPASA,36.5482687,136.6896784
JPAXT,39.7199668,140.1034795
JPBKW,36.483,139.0
JPCHB,35.6074041,140.1065366
JPCHO,35.7346813,140.8266406
JPCHW,26.383,127.917
JPCNS,35.543745,139.4450726
JPFKY,34.4859845,133.3624239
JPFTX,36.8,137.117
JPGTK,35.233,136.85
JPHBK,33.983,130.75
JPHEI,26.2584803,127.744592
JPHHE,40.5122055,141.4882743
JPHIC,36.3966506,140.5347934
JPHIJ,34.3852894,132.4553055
JPHKD,41.7686961,140.7290599
JPHMD,34.8993937,132.0802638
JPHMM,34.7108344,137.7261258
JPHOF,34.033,131.567
JPHSM,32.4230672,131.6722509
JPHTC,36.5991273,140.6504712
JPICK,35.7219115,139.9310099
JPIHA,33.975095,133.284764
JPIMA,34.8802249,132.1908526
JPIMB,34.0662024,132.9977906
JPIMI,33.2650014,129.8804221
JPISI,43.19897,141.315016
JPIWK,34.1667451,132.2191641
JPIYM,33.9804152,133.5490295
JPKAE,33.1037584,130.0985898
JPKAO,33.4659909,135.8503892
JPKBU,31.8522211,130.4525374
JPKCZ,33.5481246,133.2521507
JPKIJ,37.9161244,139.0363708
JPKIS,39.2758046,141.8857275
JPKIT,31.9110956,131.4238934
JPKJK,35.1952974,133.0692446
JPKMJ,32.80394,130.709
JPKNM,33.9,130.917
JPKNZ,36.5610309,136.6566474
JPKOJ,31.5968539,130.5571392
JPKOM,34.0047412,134.5907301
JPKSM,35.9656835,140.6447937
JPKUH,42.9849413,144.3818041
JPKWS,35.5308325,139.7029125
JPMAI,35.4666,135.35
JPMIJ,35.6894875,139.6917064
JPMIK,35.1406987,139.6189289
JPMIZ,34.51543,133.7354835
JPMUR,42.3151792,140.9737666
JPMYJ,33.8393515,132.7653057
JPNAG,35.5578659,133.2812605
JPNAH,26.2125758,127.6790208
JPNAO,37.1858604,138.2550381
JPNAY,32.8251889,129.8750453
JPNGS,32.7503334,129.8778888
JPNGY,34.933,135.7
JPNIH,37.9248713,139.0925911
JPNIK,39.383,140.083
JPNKM,26.2443195,127.729637
JPNTO,34.733,139.533
JPNTY,33.8391574,132.7655752
JPOIT,33.2396084,131.6095148
JPOJO,34.6862971,135.5196609
JPOMZ,34.6379987,138.1280864
JPONA,36.9424912,140.8924708
JPOSO,31.9383034,131.4355808
JPOTK,34.2376953,132.2221691
JPOTR,43.1902372,140.994172
JPOTU,35.0178929,135.8546074
JPOUK,35.327579,133.4795912
JPRBN,42.45,141.167
JPSBS,31.4955583,131.0454228
JPSDS,38.336164,140.826428
JPSET,32.933,129.633
JPSGM,38.31437,141.0220608
JPSHS,33.9575297,130.9411759
JPSKT,38.9147809,139.8366436
JPSMJ,33.867,130.983
JPSMN,35.5396534,133.2316204
JPSMZ,35.0989605,138.9027677
JPSSU,34.433,135.25
JPSSZ,34.833,138.183
JPSTS,31.8,130.3
JPSUZ,33.400745,133.282953
JPTAK,34.342542,134.0465405
JPTAM,34.4919434,133.945987
JPTHS,34.7688528,137.3916837
JPTKS,34.08666,134.552549
JPTKY,34.0756731,131.8252971
JPTMK,42.6312464,141.6031222
JPTOM,33.9199704,134.6595018
JPTOS,36.7666,137.1166
JPTOY,36.6958223,137.2137211
JPTRG,35.6459465,136.0556972
JPTSZ,32.7816335,132.9549889
JPTXD,34.0,131.767
JPTYP,33.2181131,129.427781
JPUBJ,33.9515554,131.2468161
JPUBK,32.199155,130.0203404
JPUSA,33.4510447,133.4417973
JPWAK,34.2303678,135.1707405
JPYAT,32.5083376,130.6018162
JPYKK,34.9651064,136.6244121
JPYMG,34.1859563,131.4706493
JPYOC,32.36709660000001,130.3500788
KHKOS,10.6,103.5167
KHTKH,11.4833,104.95
KHPNH,11.5563738,104.9282099
KHSHV,10.63333,103.5
KHSIH,10.63333,103.5
KPRIW,40.3167,128.6333
KPSIN,40.0667,128.2667
KPSGN,38.7667,125.5833
KPTCH,40.4167,128.9333
KPGEN,39.1538529,127.4460001
KRAWL,33.45,126.3167
KRBIN,36.1167,126.4833
KRBOR,36.3167,126.5
KRBUK,37.5,129.1333
KRPUS,35.1333,129.05
KRCJA,33.95,126.3
KRDBL,34.75,126.4333
KRDCN,36.3167,126.5
KRDHS,34.6833,125.4333
KRTSN,37.0,126.3667
KRTJI,36.9667,126.7833
KRTGH,37.4833,129.1167
KRGGH,34.0667,125.0833
KRGDO,34.3,126.5167
KRKCN,35.0833,129.0
KRGGU,36.35,129.3833
KRKJE,34.85,128.5833
KRGMD,34.0167,127.3
KRKHN,34.8833,128.6167
KRKUV,35.9833,126.7167
KRGRP,35.9833,129.55
KRKAN,34.9333,127.7
KRGIN,37.5333,126.6
KRHLM,33.4167,126.25
KRHDO,34.65,125.1833
KRHPO,36.6667,129.45
KRHHP,34.3,126.6667
KRHSN,33.2333,126.3333
KRINC,37.45,126.6167
KRCHG,36.0,126.6833
KRCHA,33.5,126.5167
KRCHF,35.1333,128.65
KRJMJ,37.8833,128.8333
KRJHA,34.7833,128.3667
KRKDO,34.5333,128.4333
KRKWA,33.5,126.5333
KRMAS,35.2,128.5667
KRMIP,35.5167,129.4333
KRMOK,34.8,126.3833
KRMUK,37.5333,129.1
KRNRD,34.3833,127.25
KRNDS,34.5167,127.1333
KROKK,37.6,129.0333
KROKP,34.8833,128.7
KRONS,35.4333,129.35
KRKPO,36.0333,129.3667
KRPTK,36.9667,127.1
KRSUK,37.4333,129.1833
KRSCP,34.9167,128.0667
KRSWD,35.65,126.1333
KRSPO,33.2333,126.55
KRSSP,33.45,126.9167
KRSEL,37.5167,126.9333
KRSMA,34.4333,126.85
KRSHG,36.0833,129.55
KRSHO,38.2,128.5833
KRSGG,34.8333,126.2167
KRSBU,35.0833,129.15
KRSUO,37.25,127.2333
KRTAN,36.7167,126.2667
KRTGA,37.5333,129.1
KRTYG,34.8333,128.4167
KRULL,37.4667,130.9
KRUSN,35.5333,129.3167
KRWND,34.3,126.75
KRYPD,37.65,125.7
KRYOS,34.75,127.7167
KRYOC,36.65,128.45
KRANJ,34.95,128.433
KRBJG,35.15,129.05
KRBNP,35.083,128.817
KRGUN,37.333,126.983
KRICH,37.45,126.61667
KRKKN,35.907757,127.766922
KRPNC,35.1,129.03333
KRWSN,39.15,127.41667
KWSAL,29.3333,48.0833
KWDOH,29.3833,47.8
KWMIB,29.0167,48.1667
KWMEA,29.0667,48.15
KWMZR,28.7167,48.4
KWSMY,29.3333,48.0833
KWSWK,29.35,47.9333
KZAAU,43.65,51.15
KZBTN,44.5333,50.25
KZTAU,50.05,72.95
LBACT,34.15,35.6333
LBBEY,33.8333,35.4833
LBBYL,34.1167,35.65
LBDRA,33.9167,35.5667
LBSAY,33.55,35.3667
LBZUK,33.9667,35.6333
LBBRU,33.8852731,35.6386901
LBKYE,34.4345947,35.8361633
LKCMB,6.9167,79.85
LKHBA,6.1167,81.1167
LKKCT,5.9833,80.3333
LKMAW,6.0266294,80.360993
LKOLU,7.2833,81.85
LKGAL,6.0535185,80.2209773
MMKYA,16.5667,95.7833
MMTEN,12.0833,99.0167
MMTLA,16.65,96.25
MMRGN,16.8660694,96.195132
MOMFM,22.2,113.5333
MVBAL,5.1333,72.95
MVCPP,4.1667,73.45
MVHID,4.0333,72.9167
MVHTP,-0.6333,73.1
MVHHE,4.1833,73.5167
MVKUL,6.6167,73.05
MVKDP,6.6167,73.0667
MVMMP,3.4667,72.8333
MVMGP,4.1833,73.45
MVMLE,4.1667,73.5
MVMCP,4.1667,73.5
MVRGI,3.6,72.7
MVVHP,4.1833,73.4333
MYBTK,1.8667,103.6167
MYBAK,3.4667,101.6333
MYTJH,4.4667,101.05
MYBTW,5.25,100.4167
MYBTM,5.2833,100.2833
MYBEA,5.3333,115.75
MYHUM,3.8833,100.9333
MYJEL,5.4,100.3167
MYTKP,1.35,103.5833
MYTLA,1.4667,104.0167
MYKPN,3.2167,101.6333
MYKET,4.5167,103.45
MYKSS,5.9457664,100.3641409
MYBST,5.8333,102.5667
MYDGN,4.7833,103.4333
MYKSL,3.3333,101.05
MYLGK,6.3667,99.8
MYMBK,5.7167,100.4167
MYMEN,3.1333,103.45
MYNII,2.8167,101.8
MYPEN,5.4167,100.3167
MYPND,1.55,110.3833
MYPGG,1.3667,104.1167
MYRAI,5.3833,100.3833
MYXPQ,3.0167,101.3667
MYPKG,3.0,101.4
MYBRU,2.5833,111.3333
MYLAU,2.9333,101.3167
MYSIP,3.95,113.5333
MYSAM,1.55,111.5333
MYSAR,2.1167,111.5167
MYSGM,2.5,102.8167
MYSNR,1.6,110.4333
MYSEP,2.7,101.75
MYSGG,2.25,102.0833
MYSUP,2.25,102.1333
MYSUW,3.0833,101.6167
MYTAI,1.4833,103.6833
MYTBI,1.3333,103.55
MYTGE,3.9833,103.4167
MYTAG,6.2833,99.7833
MYTMP,2.1333,111.35
MYTPP,1.3667,103.55
MYASQ,4.4167,100.9833
MYTUB,3.1333,113.7
MYABU,6.117,105.283
MYANG,5.083,104.683
MYBGR,6.95,104.1
MYBKI,5.980408,116.0734568
MYBTU,3.171322,113.0419069
MYCEN,5.567,104.55
MYKCH,1.553504,110.3592927
MYKEM,4.2338358,103.3638015
MYKKH,6.105552,100.291428
MYKUA,3.7633859,103.2201828
MYLBU,5.2831456,115.230825
MYLPK,3.032328,101.36291
MYLUM,4.236302,100.6322198
MYMAN,4.15,100.617
MYMBS,5.3,115.367
MYMKZ,2.19257,102.253
MYMUA,2.048817,102.5715532
MYMUD,7.583,102.983
MYMYY,4.399493,113.9913832
MYNIL,2.802455,101.7988711
MYPAN,3.688114,100.99435
MYPAS,1.356738,104.1294229
MYPBK,3.0,101.4
MYPDI,2.52254,101.7962932
MYPGU,1.470288,103.9029689
MYPJK,3.96667,100.08333
MYPKK,6.1991001,102.0889679
MYPMT,6.117,105.017
MYSBW,2.287284,111.830535
MYSDK,5.839444,118.1171729
MYSUM,2.333,111.833
MYTAS,4.022424,101.0206249
MYTWU,4.244651,117.8911861
OMSUW,23.85,57.4333
OMDQM,19.65,57.7
OMFAH,23.6833,58.5
OMMFH,23.6333,58.5167
OMSTQ,23.6167,58.55
OMMCT,23.6,58.5833
OMQAL,22.7,59.3667
OMSHI,24.7333,56.4667
OMOFC,22.65,59.4333
OMOPQ,23.60917,58.5517028
OMQUO,21.4735329,55.975413
OMSLL,17.0506675,54.1065864
OMSOH,24.3460959,56.7075141
OMSUL,23.617,58.633
PHABU,18.4333,121.45
PHAMU,18.3167,122.05
PHARA,8.8833,126.3
PHATI,13.9833,121.9
PHBLC,8.1539618,117.1264753
PHBGS,8.75,124.7833
PHBSO,20.45,121.9667
PHBTG,13.75,121.05
PHBAU,13.8,121.0
PHBNG,16.5167,120.3167
PHBIN,14.3333,121.0833
PHBOA,13.4333,121.8333
PHBOG,11.05,124.0
PHBOS,7.8667,126.35
PHBRP,8.7667,117.8333
PHBUR,14.8333,121.9667
PHCAJ,12.3667,122.6833
PHCBY,12.0667,124.6
PHCUG,11.4333,124.4167
PHCPC,11.3,124.65
PHCST,13.8833,121.55
PHCSI,11.6,122.7
PHDNO,10.5333,124.0333
PHENI,9.7638429,118.7473298
PHGES,6.1167,125.15
PHGGG,9.5833,125.6833
PHGGM,13.7667,124.3833
PHAQE,10.7,121.9667
PHHIM,10.0833,122.8667
PHBCT,6.7,121.9667
PHJAS,8.65,124.75
PHKAS,7.7833,122.75
PHKLM,6.55,124.05
PHLAC,10.4167,122.9167
PHLAB,8.0667,122.5167
PHLGU,10.3,123.8833
PHLAO,18.1833,120.5833
PHLPU,10.3167,123.95
PHLZB,9.1167,123.6333
PHLGP,13.1333,123.75
PHLEY,11.3667,124.4833
PHLUC,14.4667,120.6167
PHLUG,8.3333,124.25
PHLNO,8.8667,125.05
PHMAB,8.95,124.7833
PHNOP,10.3,124.0
PHMTI,16.4167,121.1
PHMKC,14.55,121.0333
PHMLB,6.5333,121.8667
PHMHT,8.7833,126.2833
PHMDN,8.9167,125.0167
PHMNT,14.6167,121.05
PHNUG,14.0667,120.6333
PHOPO,8.5167,124.5667
PHPPP,16.6167,120.3167
PHPSL,18.55,120.9167
PHPIS,14.5833,121.0
PHPDC,8.5167,123.35
PHPLL,14.7,121.9333
PHIRN,18.3667,122.1
PHSJI,12.35,121.0833
PHSMR,12.0667,121.4
PHTBC,13.35,123.7333
PHTTO,9.55,125.8167
PHTGO,8.5333,124.75
PHTAL,10.1333,124.3167
PHTAN,9.45,123.2167
PHVTL,7.3667,122.2833
PHMNL,14.58333333,120.9666667
PHAJU,11.167,123.033
PHALB,10.967,124.633
PHALC,9.683,123.5
PHAST,6.883,125.45
PHBAC,9.233,123.3
PHBAT,9.183,118.35
PHBCD,10.6666,122.9333
PHBOR,11.967,121.917
PHCDN,9.917,125.667
PHCEB,10.607936,123.8857747
PHCGI,14.383,120.583
PHCGY,8.4542363,124.6318977
PHCRA,11.3,124.683
PHDVO,7.190708,125.455341
PHGHE,9.617,124.3
PHGHG,10.117,123.283
PHGUN,11.033,125.717
PHHIL,10.367,124.75
PHHMH,10.75,125.7
PHLNA,9.25,123.583
PHMNI,11.0,125.65
PHMNN,14.6163986,120.9584279
PHMNS,14.5833333,120.95
PHMTP,9.55,123.15
PHNGT,13.75,121.05
PHODI,12.4,121.983
PHORL,8.483,123.8
PHPAN,7.3,125.683
PHPGA,13.5,120.933
PHPGB,13.967,121.683
PHROM,12.567,122.267
PHSFS,14.7910576,120.2397336
PHSLM,17.783,120.417
PHTON,9.95,123.967
PKKIA,24.8167,66.9667
PKBQM,24.7667,67.3333
PKKHI,24.81666667,66.98333333
PKKBA,24.133,67.433
PKKCT,24.835865,66.9831639
PKPCT,30.375321,69.345116
QARUS,26.2333,51.3333
QASLW,24.7333,50.75
QARLF,25.9333,51.5333
QAUMS,24.9833,51.5333
QADOH,25.2854473,51.5310398
QAHAL,25.6666667,52.4166667
RUABK,44.8667,38.15
RUSAK,50.9,142.15
RUAMV,69.7667,61.6667
RUAGK,52.5333,103.8833
RUBGV,47.3167,40.3833
RUBKT,48.1667,40.7833
RUBOS,49.65,142.1667
RUOLB,43.723141,135.2273801
RUCHA,50.9333,143.6
RUCHB,54.9667,60.3667
RUDHA,55.8667,53.5
RUEKO,64.7,40.6333
RUPOK,51.5,46.1167
RUGVY,57.3,39.85
RUIOY,46.0833,47.7333
RUIVO,57.0167,41.0
RUKAS,54.8333,38.1667
RUKSI,54.9333,41.4
RUKZP,45.4167,36.7667
RUKHO,47.05,142.05
RUKNY,52.4833,48.1
RUKIY,45.0833,133.5
RUKOK,56.7,36.7833
RUXC2,55.6333,37.85
RUKOT,75.632202,138.8649531
RURYK,54.3167,91.55
RUKSO,59.7667,60.4667
RUKRA,56.0167,93.0667
RUKYB,46.2,47.85
RULVR,65.5833,-171.0
RULDY,53.0,39.15
RULES,49.4333,142.1167
RULBU,58.35,40.6833
RUMCX,42.9667,47.5
RUMA2,55.1,38.1667
RUMAS,54.9833,60.1
RUMOW,55.75,37.6
RUMSH,68.8833,-179.4333
RUNAC,55.75,52.4167
RUNJC,60.9333,76.5667
RUNOG,51.8167,143.1
RUNDK,64.4167,40.8333
RUNMK,54.0833,38.1833
RUNVS,44.7167,37.7667
RUOKA,53.5667,143.0
RUOLO,62.0333,35.3333
RUOLP,43.7333,135.2833
RUOYA,45.7833,47.5333
RUOZE,45.8333,47.5667
RUHZO,55.8167,38.9667
RUOZY,54.85,38.55
RUPYO,49.6,128.6833
RUPRY,42.9,133.9
RUPGN,46.6167,142.9
RUPVS,64.3833,-173.3
RURND,47.2333,39.7167
RUSAB,71.25,72.0833
RUSLH,66.5167,66.6
RUKUF,53.2167,50.1667
RUB2L,50.4,36.9
RUSIZ,50.7167,140.4167
RUAER,43.6,39.7167
RUSNG,56.1833,36.9667
RUSLK,65.4167,35.6833
RUTAM,45.2167,36.7167
RUTVK,45.6167,38.9333
RUTOI,53.4667,49.5
RUTDO,45.9167,47.6667
RUUGC,57.5167,38.3167
RUUKK,56.22747,162.469299
RUVAR,68.7833,57.9833
RUVTZ,42.6,131.1667
RUFIP,43.1333,131.9
RUVOG,48.8,44.5833
RUVZH,55.8333,48.25
RUVYP,42.7667,133.05
RUVMS,43.0833,131.8667
RUVYK,55.3167,42.1667
RUDEE,44.0333,145.85
RUZAR,42.6167,131.0833
RUZDK,55.8333,48.5167
RUABC,69.617,162.3
RUAKS,47.25,39.883
RUAMD,69.76667,61.56667
RUAMU,50.217,136.9
RUARM,59.6733284,150.1414857
RUAZO,47.096418,39.414202
RUBKN,62.45,66.233
RUBLK,56.483,43.617
RUBLN,56.8,105.817
RUBOR,57.017,106.233
RUCHM,63.033,65.183
RUCHU,59.267,112.433
RUCPC,44.667,37.65
RUDBK,49.05,44.817
RUDUB,56.75,37.133
RUFPT,43.133,131.9
RUIDG,67.65,49.017
RUKIK,57.76667,108.1
RUKIM,56.883,37.367
RUKLK,58.1,93.767
RUKLT,60.667,77.467
RUKLY,57.233,37.833
RUKMM,69.585656,84.485272
RUKNL,57.15,106.917
RUKOR,46.6353796,142.7841876
RUKRI,57.333,83.95
RUKRY,55.217,82.867
RUKSA,71.1,66.767
RUKTY,62.067,175.3
RUKUB,56.15,98.133
RUKUR,58.95,111.333
RUKVO,58.3,82.933
RUKYI,69.083,49.15
RUKYK,56.033,84.083
RUKZH,56.267,83.983
RUKZM,42.717,133.017
RULEO,57.333,107.45
RULEU,62.183,67.183
RULNK,60.717,114.933
RULUG,57.717,83.8
RUMDY,55.7,51.383
RUMKR,57.483,107.8
RUMOG,57.7,83.583
RUMON,57.6,83.8
RUNAR,58.917,81.583
RUNJK,42.8222753,132.8834039
RUNLK,57.333,107.067
RUNNT,60.93333,76.55
RUNPE,66.75,47.767
RUOKZ,50.317,143.8
RUOMK,60.367,120.417
RUOYE,62.45,66.05
RUPGE,62.983,65.067
RUPHS,59.5,79.417
RUPKC,53.0,158.65
RUPNV,63.783,65.9
RUPSE,42.6541056,130.8062539
RUPTP,57.383,107.517
RURSK,52.55,103.91667
RURUB,58.117,94.517
RUSEW,64.566667,39.866667
RUSKA,42.8711878,131.3784441
RUSTR,58.083,93.033
RUTAG,47.216667,38.916667
RUTAY,57.0,106.65
RUTAZ,67.467,78.733
RUTUA,44.106518,39.0806454
RUUEL,66.167,-169.817
RUVAY,70.417,58.75
RUVKR,67.833,-175.867
RUVLG,57.95,38.4
RUVTM,59.417,112.567
RUVVO,43.1198091,131.8869243
RUVYE,59.383,79.683
RUYAM,68.283,77.15
SADMM,26.4167,50.1
SAJBI,27.0667,49.55
SAAQK,26.2833,50.2
SABUR,26.3167,43.9667
SAJEC,17.2833,42.3333
SAJED,21.5333,39.1667
SAGIZ,16.8833,42.55
SARAZ,27.4667,49.2833
SAVLA,25.0167,37.2667
SAYNB,24.0833,38.0333
SAYBI,23.9833,38.2167
SAAMU,23.467,38.383
SADHU,27.3457474,35.7243073
SAJUB,27.017,49.667
SAJUT,26.917,50.017
SAJYC,21.65,39.1
SAKAC,22.4,39.083
SAKHU,28.05,35.167
SAQAH,18.017,41.667
SAQUN,19.117,41.067
SARAR,28.416667,48.5
SARTA,26.633,50.15
SGBKM,1.2833,103.8167
SGCHG,1.3167,104.0
SGJUR,1.3333,103.7
SGPPT,1.2833,103.7667
SGAYC,1.2667,103.7
SGTUA,1.3167,103.65
SYALD,35.5167,35.7833
SYARW,34.85,35.85
SYBEN,32.1167,20.0667
SYBAN,35.1833,35.95
SYLTK,35.5167,35.7833
SYTTS,34.9,35.9
SYRAD,34.85,35.85
SYTAO,34.967,35.883
THSHT,13.65,100.55
THBNK,7.4167,99.5
THBPK,6.4667,100.7167
THBTP,8.8333,98.3667
THBSP,11.2,99.5167
THBKK,13.75,100.5167
THBTC,13.4667,100.9833
THBAI,13.5,100.6
THCHS,20.3167,100.0667
THECT,13.5833,100.3167
THKPT,16.4667,99.5167
THKAN,7.4,99.5167
THKHA,9.2,99.8833
THKLY,11.7667,102.9
THKSM,9.5333,99.9333
THKRV,8.0667,98.7333
THLCH,13.0833,100.8833
THNKT,9.2333,99.8667
THNRW,6.4167,101.8167
THNHP,13.1833,100.8
THPTN,6.8833,101.2667
THPYT,13.8,100.5333
THPTR,13.6833,99.85
THKRU,13.7,100.6
THPPA,13.6167,100.55
THPKT,7.8167,98.4
THPPC,11.2,99.5833
THRNN,9.9667,98.6333
THSTH,6.7,99.6333
THSBP,13.65,100.55
THSSW,13.6333,100.55
THSGK,7.2333,100.5667
THI6C,13.65,100.5667
THTAB,6.25,102.05
THTRG,7.55,99.6
THUCT,13.5833,100.5833
THBMT,13.6,100.583
THBND,9.183,99.367
THBNG,6.433,101.833
THBNL,13.117,100.117
THBPG,13.8,99.867
THCHA,12.3,102.233
THCHU,10.433,99.267
THERA,17.285368,101.9576317
THKLA,8.05,98.9
THKSI,13.133,100.817
THKTL,13.7,100.58333
THKTY,13.71667,100.56667
THKYO,7.9,98.6
THLAS,9.95,99.15
THMAT,12.65,101.3
THMEK,13.367,99.983
THMTP,12.717,101.15
THNIM,13.6,100.567
THPHA,8.4,98.517
THPKB,6.867,99.717
THPKN,13.6,100.567
THPKP,9.2,99.883
THPLA,17.7114219604,103.2497555834
THSAT,12.633,100.917
THSCS,13.65,100.533
THSGZ,7.2,100.6
THSIC,9.017,99.917
THSIR,13.167,100.933
THSNT,6.617,100.067
THSPS,13.66667,100.53333
THSRI,13.167,100.883
THTAC,12.583,101.883
THTHA,8.667,99.95
THTPP,12.7,100.833
THURT,9.133,99.133
TLDIL,-8.55,125.5667
TMCHE,39.4,53.1333
TMHAL,38.0667,64.8833
TMKRA,40.0167,52.9667
TMKRW,40.0167,52.9667
TRAKB,41.0167,39.5667
TRGKV,37.0167,28.3667
TRAKY,39.5833,26.9333
TRAKD,36.8667,34.7
TRALA,36.5333,31.9833
TRAMR,40.9667,28.7
TRANA,36.0667,32.85
TRAYT,36.8333,30.6
TRAYA,41.9333,34.5833
TRAYV,39.3167,26.6833
TRBDM,40.35,27.9667
TRBTS,41.05,29.0167
TRBBI,41.05,29.05
TRBXN,37.0333,27.4167
TRBOT,36.8167,36.1667
TRBZC,39.8333,26.0667
TRBUY,41.0667,35.9667
TRCAM,41.65,32.3833
TRCKZ,40.15,26.4
TRCES,38.3167,26.3
TRCID,41.9,32.9833
TRDAT,36.75,27.6667
TRDIK,39.0667,26.8833
TREDO,39.5833,27.0167
TRENE,40.7167,26.0667
TRERK,40.3833,27.7833
TRERE,41.2833,31.4
TREYP,40.7667,29.7
TRFAS,41.0333,37.4833
TRFET,36.6167,29.1
TRFIN,36.2833,30.1333
TRFRZ,41.0,28.7
TRFOC,38.6667,26.75
TRGEB,40.7833,29.4167
TRGEM,40.4167,29.15
TRGZE,41.6333,36.1833
TRGIR,40.9167,38.3833
TRGCK,36.75,28.9333
TRGCA,40.1833,25.9167
TRGOR,41.0333,39.0
TRGUL,37.2333,27.6
TRHIS,36.7833,28.1333
TRHOP,41.4,41.4167
TRIDS,40.45,27.3
TRIGN,41.8833,28.0167
TRINE,41.9667,33.7667
TRIDM,36.7167,36.1833
TRISK,36.5833,36.1667
TRIST,41.0167,28.9667
TRIZM,38.4167,27.15
TRIZT,40.7833,29.95
TRKBS,41.0333,29.0
TRKRB,40.4,27.3
TRKKY,41.0333,28.9833
TRKRS,41.0667,30.7833
TRKRT,36.55,35.3833
TRKPE,40.7333,29.9667
TRKAS,36.1833,29.6333
TRKFK,41.2,30.25
TRKMR,36.5833,30.55
TRKN2,38.4,27.1
TRKFZ,40.7833,29.7333
TRKUS,37.85,27.25
TRMVG,36.7667,31.45
TRMRA,40.5833,27.55
TRMRM,36.85,28.2667
TRMER,36.7167,34.6333
TRMFZ,36.8,34.6333
TRMIM,41.0167,28.55
TRMUD,40.3667,28.8833
TRM47,37.0667,41.2167
TRORD,40.9833,37.8667
TR9AK,41.0167,29.2667
TRPZR,41.1667,40.8833
TRKSP,41.1167,30.6667
TRRIZ,41.0333,40.4833
TRRZY,40.7654408,29.9408089
TRSSX,41.2833,36.3333
TRSRS,36.671373,36.217635
TRSLE,41.1667,29.6
TRSIL,41.0667,28.25
